PLANT_ID,PLANT_NO,DATE_TIME,DC_POWER_TOTAL,AC_POWER_TOTAL,DAILY_YIELD_TOTAL,TOTAL_YIELD_TOTAL,ACTIVE_SOURCE_COUNT,ZERO_AC_COUNT,ZERO_AC_RATIO,WEATHER_SENSOR_KEY,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,OM_TEMPERATURE_2M,OM_RELATIVE_HUMIDITY_2M,OM_DEW_POINT_2M,OM_APPARENT_TEMPERATURE,OM_PRESSURE_MSL,OM_SURFACE_PRESSURE,OM_PRECIPITATION,OM_CLOUD_COVER,OM_WIND_SPEED_10M,OM_WIND_DIRECTION_10M,OM_SHORTWAVE_RADIATION,OM_DIRECT_RADIATION,OM_DIFFUSE_RADIATION,OM_DIRECT_NORMAL_IRRADIANCE,OM_SUNSHINE_DURATION,HOUR,MINUTE,DAY,DAYOFWEEK,WEEKOFYEAR,MONTH,DAYOFYEAR,HOUR_SIN,HOUR_COS,IS_DAYLIGHT
4136001,2,2020-05-15 05:00:00,0.0,0.0,13481.0,14189595055.0,22,22,1.0,iq8k7ZNt4Mwm3w0,25.1175986,24.104579633333337,0.0,25.4,73,20.2,28.5,1009.0,944.4,0.0,45,5.8,240,0.0,0.0,0.0,0.0,0.0,5,0,15,4,20,5,136,0.9659258262890683,0.25881904510252074,0
4136001,2,2020-05-15 05:15:00,0.0,0.0,13481.0,14028885659.357143,22,22,1.0,iq8k7ZNt4Mwm3w0,25.0918621,23.897232,0.0,25.4,73,20.2,28.5,1009.0,944.4,0.0,45,5.8,240,0.0,0.0,0.0,0.0,0.0,5,15,15,4,20,5,136,0.9807852804032304,0.19509032201612833,0
4136001,2,2020-05-15 05:30:00,0.0,0.0,942.3809523809523,14189595055.0,22,22,1.0,iq8k7ZNt4Mwm3w0,24.916967827586213,23.83947131034483,0.0,25.4,73,20.2,28.5,1009.0,944.4,0.0,45,5.8,240,0.0,0.0,0.0,0.0,0.0,5,30,15,4,20,5,136,0.9914448613738104,0.1305261922200517,0
4136001,2,2020-05-15 05:45:00,0.0,0.0,0.0,14189595055.0,22,22,1.0,iq8k7ZNt4Mwm3w0,24.741273799999995,23.7866618,0.002838054505,25.4,73,20.2,28.5,1009.0,944.4,0.0,45,5.8,240,0.0,0.0,0.0,0.0,0.0,5,45,15,4,20,5,136,0.9978589232386035,0.06540312923014327,0
4136001,2,2020-05-15 06:00:00,331.99333333333334,320.43333333333334,25.933333333333334,14189595080.933332,22,0,0.0,iq8k7ZNt4Mwm3w0,24.74278656666667,24.07722983333333,0.0129619781466666,25.6,74,20.5,29.0,1009.3,944.7,0.0,79,5.0,210,6.0,1.0,5.0,13.1,0.0,6,0,15,4,20,5,136,1.0,6.123233995736766e-17,1
4136001,2,2020-05-15 06:15:00,587.1795238095239,566.977619047619,141.64285714285714,14189595196.642859,22,0,0.0,iq8k7ZNt4Mwm3w0,24.76391089655172,24.356189448275863,0.0210376687241379,25.6,74,20.5,29.0,1009.3,944.7,0.0,79,5.0,210,6.0,1.0,5.0,13.1,0.0,6,15,15,4,20,5,136,0.9978589232386035,-0.06540312923014314,1
4136001,2,2020-05-15 06:30:00,1284.2057142857143,1243.5561904761905,345.12857142857143,14189595400.12857,22,0,0.0,iq8k7ZNt4Mwm3w0,24.7863229,24.548886100000004,0.042435399,25.6,74,20.5,29.0,1009.3,944.7,0.0,79,5.0,210,6.0,1.0,5.0,13.1,0.0,6,30,15,4,20,5,136,0.9914448613738104,-0.1305261922200516,1
4136001,2,2020-05-15 06:45:00,3450.8971428571426,3373.6585714285716,873.7619047619048,14189595928.761906,22,0,0.0,iq8k7ZNt4Mwm3w0,25.04824510344827,25.746662,0.1034958783448276,25.6,74,20.5,29.0,1009.3,944.7,0.0,79,5.0,210,6.0,1.0,5.0,13.1,0.0,6,45,15,4,20,5,136,0.9807852804032304,-0.1950903220161282,1
4136001,2,2020-05-15 07:00:00,6733.253333333333,6614.38,2133.733333333333,14189597188.733334,22,0,0.0,iq8k7ZNt4Mwm3w0,25.6732025,28.67470703333333,0.1994504836666666,26.8,68,20.4,30.3,1009.9,945.5,0.0,71,3.9,214,87.0,28.0,59.0,126.0,1979.69,7,0,15,4,20,5,136,0.9659258262890683,-0.25881904510252063,1
4136001,2,2020-05-15 07:15:00,8379.64,8234.446666666667,4015.2,14189599070.199999,22,0,0.0,iq8k7ZNt4Mwm3w0,26.076818,30.72550493103449,0.317665025862069,26.8,68,20.4,30.3,1009.9,945.5,0.0,71,3.9,214,87.0,28.0,59.0,126.0,1979.69,7,15,15,4,20,5,136,0.9469301294951057,-0.3214394653031616,1
4136001,2,2020-05-15 07:30:00,10109.33238095238,9919.995238095238,6287.171428571429,14189601342.171429,22,0,0.0,iq8k7ZNt4Mwm3w0,26.424239066666665,32.206803566666665,0.3829133633333333,26.8,68,20.4,30.3,1009.9,945.5,0.0,71,3.9,214,87.0,28.0,59.0,126.0,1979.69,7,30,15,4,20,5,136,0.9238795325112868,-0.3826834323650895,1
4136001,2,2020-05-15 07:45:00,12052.23142857143,11813.325714285715,9009.366666666667,14189604064.366669,22,0,0.0,iq8k7ZNt4Mwm3w0,27.12028751724138,34.59156220689654,0.4482866631034482,26.8,68,20.4,30.3,1009.9,945.5,0.0,71,3.9,214,87.0,28.0,59.0,126.0,1979.69,7,45,15,4,20,5,136,0.8968727415326884,-0.44228869021900113,1
4136001,2,2020-05-15 08:00:00,12379.565238095238,12132.810476190476,11932.72380952381,14189606987.72381,22,0,0.0,iq8k7ZNt4Mwm3w0,27.678970266666667,35.705856366666666,0.4550275753333332,28.9,52,18.1,31.4,1010.0,946.0,0.0,42,2.8,230,217.0,84.0,133.0,188.3,3600.0,8,0,15,4,20,5,136,0.8660254037844387,-0.4999999999999998,1
4136001,2,2020-05-15 08:15:00,14071.28,13784.546666666667,15115.866666666667,14095471296.266666,22,0,0.0,iq8k7ZNt4Mwm3w0,27.953492333333333,36.78689773333334,0.509315263,28.9,52,18.1,31.4,1010.0,946.0,0.0,42,2.8,230,217.0,84.0,133.0,188.3,3600.0,8,15,15,4,20,5,136,0.8314696123025451,-0.5555702330196023,1
4136001,2,2020-05-15 08:30:00,16053.013333333332,15718.433333333332,18834.13333333333,14182503447.733334,22,0,0.0,iq8k7ZNt4Mwm3w0,28.526214655172414,38.617749482758605,0.5709116793103447,28.9,52,18.1,31.4,1010.0,946.0,0.0,42,2.8,230,217.0,84.0,133.0,188.3,3600.0,8,30,15,4,20,5,136,0.7933533402912352,-0.6087614290087207,1
4136001,2,2020-05-15 08:45:00,17777.12857142857,17399.511428571426,23057.97619047619,14189618112.97619,22,0,0.0,iq8k7ZNt4Mwm3w0,29.319021466666655,40.738035900000014,0.6253999813333333,28.9,52,18.1,31.4,1010.0,946.0,0.0,42,2.8,230,217.0,84.0,133.0,188.3,3600.0,8,45,15,4,20,5,136,0.7518398074789774,-0.6593458151000688,1
4136001,2,2020-05-15 09:00:00,18697.333333333332,18295.993333333332,27479.066666666666,14189622534.066668,22,0,0.0,iq8k7ZNt4Mwm3w0,29.572043620689648,41.47150403448277,0.6542055951724136,31.6,40,16.3,33.3,1009.6,946.2,0.0,25,3.6,315,472.0,289.0,183.0,446.7,3600.0,9,0,15,4,20,5,136,0.7071067811865476,-0.7071067811865475,1
4136001,2,2020-05-15 09:15:00,20195.25380952381,19754.621904761905,32279.542857142857,14189627334.542858,22,0,0.0,iq8k7ZNt4Mwm3w0,30.09140723333333,43.4653736,0.7024373413333334,31.6,40,16.3,33.3,1009.6,946.2,0.0,25,3.6,315,472.0,289.0,183.0,446.7,3600.0,9,15,15,4,20,5,136,0.659345815100069,-0.7518398074789773,1
4136001,2,2020-05-15 09:30:00,19997.386666666665,19552.76761904762,37236.34285714286,14189632291.342857,22,0,0.0,iq8k7ZNt4Mwm3w0,30.638658379310343,44.1451964137931,0.7566826427586206,31.6,40,16.3,33.3,1009.6,946.2,0.0,25,3.6,315,472.0,289.0,183.0,446.7,3600.0,9,30,15,4,20,5,136,0.6087614290087209,-0.793353340291235,1
4136001,2,2020-05-15 09:45:00,19059.164285714287,18627.731904761906,41758.799999999996,14189612533.585714,22,4,0.18181818181818182,iq8k7ZNt4Mwm3w0,31.375120033333328,45.71952399999999,0.799745994,31.6,40,16.3,33.3,1009.6,946.2,0.0,25,3.6,315,472.0,289.0,183.0,446.7,3600.0,9,45,15,4,20,5,136,0.5555702330196025,-0.831469612302545,1
4136001,2,2020-05-15 10:00:00,18570.720476190476,18142.809523809523,46538.72857142857,14189641593.72857,22,4,0.18181818181818182,iq8k7ZNt4Mwm3w0,31.89209383333333,46.13117390000001,0.828095938,34.0,32,15.1,35.4,1009.1,946.2,0.0,62,6.7,344,662.0,454.0,208.0,559.5,3600.0,10,0,15,4,20,5,136,0.49999999999999994,-0.8660254037844387,1
4136001,2,2020-05-15 10:15:00,17465.253333333334,17041.513333333332,50936.0,14189645991.0,22,7,0.3181818181818182,iq8k7ZNt4Mwm3w0,32.43747986206897,47.143508275862075,0.8748338506896551,34.0,32,15.1,35.4,1009.1,946.2,0.0,62,6.7,344,662.0,454.0,208.0,559.5,3600.0,10,15,15,4,20,5,136,0.4422886902190017,-0.8968727415326881,1
4136001,2,2020-05-15 10:30:00,18074.0,17622.486666666668,55344.13333333333,14189650399.133335,22,7,0.3181818181818182,iq8k7ZNt4Mwm3w0,33.07413526666666,48.6802898,0.9080560733333332,34.0,32,15.1,35.4,1009.1,946.2,0.0,62,6.7,344,662.0,454.0,208.0,559.5,3600.0,10,30,15,4,20,5,136,0.3826834323650899,-0.9238795325112867,1
4136001,2,2020-05-15 10:45:00,18684.176666666666,18217.238095238095,59787.461904761905,14189654842.461906,22,7,0.3181818181818182,iq8k7ZNt4Mwm3w0,33.19247010344828,50.249560172413794,0.943352708275862,34.0,32,15.1,35.4,1009.1,946.2,0.0,62,6.7,344,662.0,454.0,208.0,559.5,3600.0,10,45,15,4,20,5,136,0.32143946530316175,-0.9469301294951056,1
4136001,2,2020-05-15 11:00:00,17977.836666666666,17528.37714285714,64233.090476190475,14189659288.090477,22,7,0.3181818181818182,iq8k7ZNt4Mwm3w0,33.46205666666668,51.61099133333334,0.9579001053333333,35.0,30,15.0,35.9,1008.3,945.7,0.0,83,8.6,345,633.0,344.0,289.0,370.6,3600.0,11,0,15,4,20,5,136,0.258819045102521,-0.9659258262890682,1
4136001,2,2020-05-15 11:15:00,17757.35523809524,17313.777619047618,68564.28095238096,14189663619.280952,22,8,0.36363636363636365,iq8k7ZNt4Mwm3w0,34.2517951724138,54.89430189655173,0.9704477541379308,35.0,30,15.0,35.9,1008.3,945.7,0.0,83,8.6,345,633.0,344.0,289.0,370.6,3600.0,11,15,15,4,20,5,136,0.19509032201612816,-0.9807852804032304,1
4136001,2,2020-05-15 11:30:00,18009.66,17559.64,72832.26666666666,14108649304.866667,22,8,0.36363636363636365,iq8k7ZNt4Mwm3w0,34.651454666666666,56.08395293333334,0.987932009,35.0,30,15.0,35.9,1008.3,945.7,0.0,83,8.6,345,633.0,344.0,289.0,370.6,3600.0,11,30,15,4,20,5,136,0.130526192220052,-0.9914448613738104,1
4136001,2,2020-05-15 11:45:00,17059.7,16633.173333333332,77331.46666666667,14189672386.466667,22,8,0.36363636363636365,iq8k7ZNt4Mwm3w0,35.15152596551724,55.593795275862064,0.9533445175862068,35.0,30,15.0,35.9,1008.3,945.7,0.0,83,8.6,345,633.0,344.0,289.0,370.6,3600.0,11,45,15,4,20,5,136,0.06540312923014312,-0.9978589232386035,1
4136001,2,2020-05-15 12:00:00,16969.051904761905,16544.794761904763,81366.71904761904,14189676421.719048,22,8,0.36363636363636365,iq8k7ZNt4Mwm3w0,35.16610503333333,57.4882405,0.9469201943333332,36.2,28,14.8,37.8,1007.4,945.1,0.0,88,7.9,344,742.0,400.0,342.0,404.4,3600.0,12,0,15,4,20,5,136,1.2246467991473532e-16,-1.0,1
4136001,2,2020-05-15 12:15:00,18008.725714285712,17558.46476190476,85608.61904761904,14189680663.619047,22,8,0.36363636363636365,iq8k7ZNt4Mwm3w0,36.37757096551724,57.58858162068966,0.977187623448276,36.2,28,14.8,37.8,1007.4,945.1,0.0,88,7.9,344,742.0,400.0,342.0,404.4,3600.0,12,15,15,4,20,5,136,-0.06540312923014287,-0.9978589232386035,1
4136001,2,2020-05-15 12:30:00,17661.64857142857,17220.08619047619,89946.31904761904,14189685001.319048,22,8,0.36363636363636365,iq8k7ZNt4Mwm3w0,35.96635756666666,58.8881528,0.9562375366666666,36.2,28,14.8,37.8,1007.4,945.1,0.0,88,7.9,344,742.0,400.0,342.0,404.4,3600.0,12,30,15,4,20,5,136,-0.13052619222005177,-0.9914448613738104,1
4136001,2,2020-05-15 12:45:00,17586.326666666668,17147.06,94303.73333333332,14189689358.733334,22,6,0.2727272727272727,iq8k7ZNt4Mwm3w0,35.992946499999995,57.72948603333334,0.9790904166666669,36.2,28,14.8,37.8,1007.4,945.1,0.0,88,7.9,344,742.0,400.0,342.0,404.4,3600.0,12,45,15,4,20,5,136,-0.19509032201612792,-0.9807852804032305,1
4136001,2,2020-05-15 13:00:00,17838.133333333335,17397.133333333335,98452.2,14181629233.333332,22,6,0.2727272727272727,iq8k7ZNt4Mwm3w0,36.45858144827585,60.389376793103445,0.9264382120689656,36.3,26,13.9,36.4,1006.4,944.1,0.0,93,7.6,335,532.0,257.0,275.0,259.5,3600.0,13,0,15,4,20,5,136,-0.2588190451025208,-0.9659258262890683,1
4136001,2,2020-05-15 13:15:00,17768.745714285713,17331.82238095238,102696.79047619048,14189698058.457144,22,7,0.3181818181818182,iq8k7ZNt4Mwm3w0,36.93956406666666,56.85950403333334,0.904246814,36.3,26,13.9,36.4,1006.4,944.1,0.0,93,7.6,335,532.0,257.0,275.0,259.5,3600.0,13,15,15,4,20,5,136,-0.32143946530316153,-0.9469301294951057,1
4136001,2,2020-05-15 13:30:00,18686.08761904762,18226.817142857144,107390.35714285714,14189702445.357143,22,6,0.2727272727272727,iq8k7ZNt4Mwm3w0,36.89079344827587,57.14867327586207,0.8954739062068966,36.3,26,13.9,36.4,1006.4,944.1,0.0,93,7.6,335,532.0,257.0,275.0,259.5,3600.0,13,30,15,4,20,5,136,-0.38268343236508967,-0.9238795325112868,1
4136001,2,2020-05-15 13:45:00,17746.318571428572,17310.55904761905,111780.09523809524,14189706835.095238,22,7,0.3181818181818182,iq8k7ZNt4Mwm3w0,36.614378066666674,52.980611200000006,0.8660270623333334,36.3,26,13.9,36.4,1006.4,944.1,0.0,93,7.6,335,532.0,257.0,275.0,259.5,3600.0,13,45,15,4,20,5,136,-0.44228869021900147,-0.8968727415326883,1
4136001,2,2020-05-15 14:00:00,18242.933333333334,17806.1,116177.46666666667,14189711232.466665,22,6,0.2727272727272727,iq8k7ZNt4Mwm3w0,36.84276606896551,54.810004896551725,0.8379443868965518,36.0,26,13.5,35.7,1005.4,943.2,0.0,78,9.9,316,369.0,168.0,201.0,180.3,3600.0,14,0,15,4,20,5,136,-0.4999999999999997,-0.8660254037844388,1
4136001,2,2020-05-15 14:15:00,18774.32,18327.02,120732.4,14189715787.4,22,4,0.18181818181818182,iq8k7ZNt4Mwm3w0,37.3528292,53.53894659999999,0.8261285799999998,36.0,26,13.5,35.7,1005.4,943.2,0.0,78,9.9,316,369.0,168.0,201.0,180.3,3600.0,14,15,15,4,20,5,136,-0.555570233019602,-0.8314696123025455,1
4136001,2,2020-05-15 14:30:00,17019.533809523808,16642.04095238095,125301.52857142857,14189720356.528572,22,4,0.18181818181818182,iq8k7ZNt4Mwm3w0,37.268465866666666,51.3589315,0.6810660216666665,36.0,26,13.5,35.7,1005.4,943.2,0.0,78,9.9,316,369.0,168.0,201.0,180.3,3600.0,14,30,15,4,20,5,136,-0.6087614290087207,-0.7933533402912352,1
4136001,2,2020-05-15 14:45:00,18272.444285714286,17867.47238095238,129353.90952380952,14189724408.909523,22,3,0.13636363636363635,iq8k7ZNt4Mwm3w0,37.21659834482757,49.36587620689655,0.68664654,36.0,26,13.5,35.7,1005.4,943.2,0.0,78,9.9,316,369.0,168.0,201.0,180.3,3600.0,14,45,15,4,20,5,136,-0.6593458151000688,-0.7518398074789774,1
4136001,2,2020-05-15 15:00:00,20077.719523809523,19638.640476190474,134048.6476190476,14189729103.64762,22,0,0.0,iq8k7ZNt4Mwm3w0,37.115580266666655,50.190043166666655,0.6538071269999998,36.0,26,13.6,35.4,1004.7,942.5,0.0,62,12.0,321,365.0,136.0,229.0,166.5,3194.04,15,0,15,4,20,5,136,-0.7071067811865471,-0.7071067811865479,1
4136001,2,2020-05-15 15:15:00,19133.233333333334,18720.18,138921.06666666665,14189733976.066668,22,0,0.0,iq8k7ZNt4Mwm3w0,37.08661827586207,48.28441227586208,0.6051379079310345,36.0,26,13.6,35.4,1004.7,942.5,0.0,62,12.0,321,365.0,136.0,229.0,166.5,3194.04,15,15,15,4,20,5,136,-0.7518398074789773,-0.6593458151000691,1
4136001,2,2020-05-15 15:30:00,14042.306666666667,13755.333333333334,143026.13333333333,14189738081.133335,22,0,0.0,iq8k7ZNt4Mwm3w0,36.626162833333325,45.371701266666655,0.4486365886666666,36.0,26,13.6,35.4,1004.7,942.5,0.0,62,12.0,321,365.0,136.0,229.0,166.5,3194.04,15,30,15,4,20,5,136,-0.7933533402912349,-0.6087614290087209,1
4136001,2,2020-05-15 15:45:00,15855.710000000001,15524.318571428572,146637.6380952381,14189741692.638096,22,0,0.0,iq8k7ZNt4Mwm3w0,36.75573503333335,44.97519003333333,0.5056144153333334,36.0,26,13.6,35.4,1004.7,942.5,0.0,62,12.0,321,365.0,136.0,229.0,166.5,3194.04,15,45,15,4,20,5,136,-0.8314696123025452,-0.5555702330196022,1
4136001,2,2020-05-15 16:00:00,14186.605714285713,13895.899047619047,150335.12380952382,14189745390.12381,22,0,0.0,iq8k7ZNt4Mwm3w0,36.754657551724144,45.037737517241375,0.4504635889655172,36.2,26,13.4,35.5,1004.3,942.1,0.0,74,11.8,340,305.0,150.0,155.0,229.3,3600.0,16,0,15,4,20,5,136,-0.8660254037844385,-0.5000000000000004,1
4136001,2,2020-05-15 16:15:00,10408.01857142857,10206.89380952381,153348.16666666666,14189748403.166666,22,0,0.0,iq8k7ZNt4Mwm3w0,36.599552466666665,41.94711026666667,0.3271433133333333,36.2,26,13.4,35.5,1004.3,942.1,0.0,74,11.8,340,305.0,150.0,155.0,229.3,3600.0,16,15,15,4,20,5,136,-0.8968727415326883,-0.44228869021900136,1
4136001,2,2020-05-15 16:30:00,9310.133333333333,9140.826666666666,155705.7333333333,14189750760.733334,22,0,0.0,iq8k7ZNt4Mwm3w0,36.25738223333334,40.564846766666655,0.2918783699999999,36.2,26,13.4,35.5,1004.3,942.1,0.0,74,11.8,340,305.0,150.0,155.0,229.3,3600.0,16,30,15,4,20,5,136,-0.9238795325112868,-0.3826834323650895,1
4136001,2,2020-05-15 16:45:00,9733.8,9553.453333333333,158153.26666666666,14189753208.266665,22,0,0.0,iq8k7ZNt4Mwm3w0,36.28795296551724,40.679581068965526,0.3002540158620689,36.2,26,13.4,35.5,1004.3,942.1,0.0,74,11.8,340,305.0,150.0,155.0,229.3,3600.0,16,45,15,4,20,5,136,-0.9469301294951056,-0.3214394653031618,1
4136001,2,2020-05-15 17:00:00,6389.254285714286,6274.262380952381,160163.70952380952,14189755218.709524,22,0,0.0,iq8k7ZNt4Mwm3w0,36.00283696666666,39.219846633333326,0.203801124,33.8,33,15.1,34.0,1004.9,942.2,0.0,92,10.2,302,220.0,99.0,121.0,217.7,3600.0,17,0,15,4,20,5,136,-0.9659258262890683,-0.25881904510252063,1
